ID,predicted,Gene.symbol
244390_at,0.0,
225035_x_at,0.0,LOC102723897///MIR6859-1///MIR6859-2///LOC101930154///LOC100288778///WASH1///WASH7P///WASH2P///WASH3P
243200_at,0.0,
224109_at,0.0,
223375_at,0.0,TBC1D22B
240612_at,0.0,
237631_at,0.0,
213803_at,0.0,KPNB1
222189_at,2.0,AMBRA1
213036_x_at,0.0,ATP2A3
229727_x_at,0.0,C2CD4B
1570385_at,0.0,
237626_at,0.0,
231689_at,0.0,TRPM7
243177_at,0.0,
206073_at,0.0,COLQ
225837_at,0.0,RHNO1
1564368_a_at,0.0,
239195_at,0.0,LOC105371703
224741_x_at,0.0,SNORD77///SNORD76///SNORD74///GAS5///SNORD44///SNORD47///SNORD80///SNORD79///SNORD81
1554650_a_at,0.0,
238779_at,0.0,DCP2
241755_at,0.0,UQCRC2
220625_s_at,0.0,ELF5
208441_at,0.0,IGF1R
244139_s_at,0.0,
238134_at,0.0,
227387_at,0.0,NSMCE4A
215778_x_at,0.0,HAB1
1553698_a_at,0.0,CCSAP
209595_at,0.0,GTF2F2
212980_at,0.0,AHSA2
206884_s_at,0.0,SCEL
243001_at,0.0,RBFA
212838_at,0.0,DNMBP
219793_at,0.0,SNX16
232767_at,0.0,CADM1
209129_at,0.0,TRIP6
1560557_at,0.0,LOC105370549
217420_s_at,0.0,POLR2A
232898_at,0.0,DAB2
210383_at,0.0,SCN1A
223282_at,0.0,TSHZ1
222995_s_at,0.0,RHBDD2
233551_at,0.0,DANT2
215078_at,0.0,LOC100129518///SOD2
233533_at,0.0,KRTAP1-5
207103_at,0.0,KCND2
227533_at,0.0,RALGPS2
217584_at,0.0,NPC1
209873_s_at,2.0,PKP3
226529_at,2.0,TMEM106B
1569737_a_at,0.0,CASKIN1
1567247_at,0.0,OR5H1
212172_at,0.0,AK2
208320_at,0.0,CABP1
202494_at,2.0,PPIE
1569768_at,0.0,
1570298_at,2.0,LOC101927719
233324_at,0.0,TRERF1
238551_at,0.0,FUT11
1557953_at,0.0,ZKSCAN1
1556912_at,0.0,GIT2
238162_at,0.0,
214337_at,0.0,COPA
222932_at,0.0,EHF
229729_at,2.0,TMEM8B
1569603_at,0.0,
229100_s_at,0.0,TIMM22
1552271_at,0.0,PRR22
226634_at,0.0,METTL10
236249_at,0.0,IKBIP
211596_s_at,0.0,LRIG1
1554352_s_at,0.0,DENND4A
219716_at,0.0,APOL6
1557382_x_at,0.0,AGAP11
205943_at,0.0,TDO2
214961_at,0.0,MTUS2
219283_at,0.0,C1GALT1C1
210313_at,0.0,LILRA4
211362_s_at,0.0,SERPINB13
220913_at,0.0,
212174_at,0.0,AK2
211633_x_at,0.0,
46256_at,0.0,SPSB3
1552586_at,0.0,TRPV3
224116_at,0.0,
242618_at,0.0,HCG18
221995_s_at,0.0,MRPL57
240222_at,0.0,
207529_at,0.0,DEFA5
1569668_at,0.0,
235273_at,0.0,DYX1C1
214406_s_at,0.0,SLC7A4
204422_s_at,0.0,FGF2
204484_at,0.0,PIK3C2B
1556172_at,0.0,LOC105374809
1559239_s_at,0.0,ACAT1
1557158_s_at,0.0,KMT2C
234622_at,0.0,
202518_at,0.0,BCL7B
228361_at,0.0,E2F2
236965_at,0.0,UBQLNL
225571_at,0.0,LIFR
209671_x_at,0.0,TRAC
243979_at,0.0,
220409_at,0.0,CAMSAP1
1558230_at,0.0,SF3B2
212648_at,0.0,DHX29
235053_at,0.0,
1559833_at,0.0,ARHGEF12
221998_s_at,0.0,VRK3
219365_s_at,0.0,CAMKV
220748_s_at,0.0,ZNF580
234578_at,0.0,
1558920_at,0.0,SLC8A1-AS1
234073_at,2.0,SDK2
215053_at,0.0,SRCAP
1556516_at,0.0,LOC100506331
233021_at,0.0,RBM26-AS1
241724_x_at,0.0,
1562289_at,0.0,
231567_s_at,0.0,CCDC62
233111_at,0.0,PTCSC1
226656_at,0.0,CRTAP
223966_at,0.0,UBE2D3
213486_at,2.0,COPG2IT1
241821_at,0.0,LINC00908
216920_s_at,0.0,TARP///TRGV9///TRGC2
230902_at,0.0,
216893_s_at,0.0,COL4A3
231035_s_at,0.0,OTUD1
218282_at,0.0,EDEM2
211024_s_at,0.0,NKX2-1
1569909_at,0.0,KRT79
229334_at,2.0,RUFY3
229008_at,0.0,WDR60
1555058_a_at,0.0,LPGAT1
222143_s_at,0.0,MTMR14
233648_at,0.0,
1564051_at,0.0,
213245_at,0.0,ADCY1
207610_s_at,2.0,ADGRE2
244595_at,0.0,
211514_at,0.0,DSTYK
237373_at,0.0,RAB20
214375_at,0.0,PPFIBP1
1560180_at,0.0,
225360_at,0.0,TRABD
226984_at,0.0,FGD5
205615_at,0.0,CPA1
214652_at,0.0,DRD1
210989_at,0.0,LAMA4
215539_at,0.0,
227048_at,0.0,LAMA1
1559989_at,0.0,TPM4
243632_at,0.0,
213616_at,0.0,TPGS2
214186_s_at,0.0,HCG26
1560026_at,0.0,
223027_at,0.0,SNX9
210422_x_at,0.0,SLC11A1
243035_at,0.0,LOC101927038
240234_at,0.0,
212093_s_at,0.0,MTUS1
219720_s_at,0.0,GPATCH2L
214554_at,0.0,HIST1H2AL
227492_at,0.0,OCLN
1567853_at,0.0,ZNF28
1562852_at,0.0,
1569320_at,0.0,GPBP1L1
219650_at,0.0,ERCC6L
240261_at,0.0,TOM1L1
210302_s_at,0.0,MAB21L2
237956_s_at,0.0,C5orf58
1556467_at,0.0,LOC101929734
239396_at,2.0,
1560156_at,0.0,LOC101928054
215318_at,0.0,MINOS1P1
225716_at,0.0,BRI3BP
224447_s_at,0.0,MIEN1
242850_at,0.0,HMBOX1
239677_at,0.0,
225604_s_at,2.0,GLIPR2
234552_at,0.0,EPPK1
1561190_at,2.0,CDKL3
1559256_at,2.0,MAGI1
232648_at,0.0,PSMA3
213820_s_at,0.0,STARD5
205232_s_at,0.0,PAFAH2
219534_x_at,0.0,CDKN1C
223840_s_at,0.0,SPATA9
238921_at,0.0,LOC644794
241906_at,0.0,
227702_at,0.0,CYP4X1
218030_at,0.0,GIT1
208567_s_at,0.0,LOC100996843///KCNJ18///KCNJ12
243952_at,0.0,TPTEP1
208632_at,0.0,RNF10
211390_at,0.0,N4BP2L1
240113_at,0.0,
227484_at,0.0,SRGAP1
205157_s_at,0.0,KRT17///JUP
1557417_s_at,0.0,RSPH10B2///RSPH10B
1560011_at,0.0,JRK
1556195_a_at,2.0,LOC105376796
1566302_at,0.0,PPP1R11
222891_s_at,0.0,BCL11A
216296_at,0.0,CLTA
224040_at,0.0,TTTY5
213496_at,0.0,PLPPR4
232433_at,0.0,KIAA1683
206924_at,0.0,IL11
232458_at,0.0,COL3A1
57540_at,0.0,RBKS
1563259_at,0.0,
233000_x_at,0.0,DPH3P1
233368_s_at,0.0,DNAJC27
212557_at,0.0,ZNF451
223916_s_at,0.0,BCOR
207192_at,0.0,DNASE1L2
231959_at,0.0,LIN52
220358_at,0.0,BATF3
232017_at,0.0,TJP2
220002_at,2.0,KIF26B
231227_at,0.0,
1563797_at,0.0,
1560488_at,2.0,LCNL1
240806_at,2.0,RPL15
232039_at,0.0,MAP10
239755_at,0.0,
232895_s_at,0.0,SEC14L2
210068_s_at,0.0,AQP4
202857_at,0.0,CNPY2
201212_at,0.0,LGMN
241045_at,0.0,KDM8
226766_at,0.0,ROBO2
213719_s_at,0.0,SMARCA4
222274_at,0.0,ZDHHC8P1
209002_s_at,0.0,CALCOCO1
227439_at,0.0,ANKS1B
231894_at,0.0,SARS
227982_at,0.0,SEPSECS
228517_at,0.0,MEAF6
239832_at,0.0,
226615_at,0.0,XPR1
205560_at,1.0,PCSK5
233803_s_at,0.0,MYBBP1A
207675_x_at,0.0,ARTN
237569_at,0.0,
214951_at,0.0,SLC26A10
208467_at,0.0,KLF12
240808_at,0.0,ESD
211738_x_at,0.0,CELA3A
223684_s_at,0.0,SMUG1
1558052_at,0.0,TMED4
220387_s_at,0.0,HHLA3
235884_at,0.0,LOC644794
1554371_at,0.0,PKD1L2
244011_at,0.0,PPM1K
234210_x_at,0.0,ACTR2
210091_s_at,2.0,DTNA
215475_at,0.0,
1557963_at,0.0,CDC42BPB
203741_s_at,1.0,ADCY7
224683_at,1.0,FBXO18
215320_at,0.0,SPATA31C2
230162_s_at,0.0,
207795_s_at,0.0,KLRD1
238846_at,0.0,TNFRSF11A
208022_s_at,0.0,CDC14B
237658_at,0.0,
207008_at,0.0,CXCR2
213202_at,0.0,SETD1A
210035_s_at,2.0,SNORA66///RPL5///SNORD21
204191_at,0.0,IFNAR1
236855_at,0.0,LINC01561
214580_x_at,0.0,KRT6C///KRT6B///KRT6A
217523_at,0.0,CD44
211715_s_at,0.0,BDH1
241440_at,0.0,LOC440982///ZIC1
1553689_s_at,0.0,METTL6
242552_x_at,0.0,ZBED5
232341_x_at,0.0,HABP4
1560230_at,0.0,
206963_s_at,0.0,NAT8B///NAT8
1554310_a_at,0.0,EIF4G3
1564931_at,0.0,
219808_at,0.0,SCLY
1559915_at,0.0,
1559126_at,0.0,RRP12
237903_at,0.0,
228524_at,2.0,ADCK5
211260_at,0.0,BMP7
212348_s_at,0.0,KDM1A
208458_at,0.0,SCNN1D
232435_at,0.0,ALG13
1562307_at,0.0,
1569315_s_at,0.0,LINC00894
218156_s_at,0.0,TSR1
221330_at,2.0,CHRM2
202652_at,0.0,APBB1
205125_at,2.0,PLCD1
224910_at,0.0,CARHSP1
235611_at,0.0,SREK1
1563690_at,0.0,
1562946_at,0.0,
229147_at,0.0,RASSF6
225939_at,0.0,EIF4E3
243210_at,0.0,
228587_at,0.0,FAM83G
215641_at,0.0,SEC24D
1558794_at,2.0,NUTM2A-AS1
1552829_at,0.0,
238813_at,0.0,APEX2
223796_at,0.0,CNTNAP3B///CNTNAP3P2///CNTNAP3
234075_at,0.0,
1569730_at,0.0,MROH2B
209620_s_at,0.0,ABCB7
211182_x_at,0.0,LOC101928269///LOC100506403///RUNX1
1561598_at,0.0,LOC105373434
239347_at,0.0,
216543_at,2.0,GS1-600G8.3
227475_at,2.0,FOXQ1
211021_s_at,0.0,RGS14
240529_at,0.0,
217482_at,0.0,
233460_at,0.0,
1565716_at,0.0,FUS
209216_at,0.0,WDR45
216096_s_at,0.0,NRXN1
218288_s_at,0.0,CCDC90B
239845_at,0.0,
1558045_a_at,1.0,LOC389906
243293_at,0.0,
202861_at,0.0,MIR6883///PER1
206476_s_at,0.0,NOVA2
223594_at,0.0,TMEM117
231219_at,0.0,CMTM1
219287_at,0.0,KCNMB4
204894_s_at,0.0,AOC3
230928_at,0.0,
217897_at,0.0,FXYD6
241561_at,0.0,
244769_at,2.0,LOC101929964///LINC01184
232362_at,2.0,CCDC18
233804_at,2.0,LINC00544
229871_at,1.0,SAMD4B
237509_at,1.0,LINC01616
214616_at,0.0,HIST1H3E
218783_at,0.0,INTS7
1564168_a_at,0.0,LOC93444
212850_s_at,0.0,LRP4
211171_s_at,0.0,PDE10A
239096_at,0.0,
229306_at,0.0,C2CD4B
216025_x_at,0.0,CYP2C9
240519_at,0.0,
211201_at,0.0,FSHR
1561519_at,0.0,LOC101927346
232392_at,0.0,SRSF3
241178_at,0.0,
224264_x_at,0.0,ZAN
241476_at,0.0,LOC105375115
242160_at,0.0,
227398_s_at,0.0,MIDN
233082_at,0.0,ZNF630
239448_at,0.0,
221603_at,0.0,PEX16
218697_at,0.0,NCKIPSD
225189_s_at,0.0,RAPH1
223564_s_at,0.0,GNB1L
1568805_at,0.0,NCOA7
219733_s_at,0.0,SLC27A5
1554707_at,0.0,SPATA6L
215623_x_at,0.0,SMC4
207716_at,0.0,KRT38
202510_s_at,0.0,TNFAIP2
234609_at,0.0,
235978_at,0.0,FABP4
238185_at,0.0,
204530_s_at,0.0,TOX
228963_at,0.0,RSBN1L
235686_at,0.0,TYW5
238003_at,0.0,HEPN1///HEPACAM
240662_at,0.0,
207021_at,0.0,ZPBP
244391_at,0.0,TSEN2
244006_at,0.0,POU2F1
1560290_at,0.0,
230120_s_at,0.0,PLGLB1///PLGLB2
236942_at,0.0,CCDC182
222207_x_at,0.0,
227908_at,0.0,TBC1D24
227610_at,0.0,TSPAN11
213193_x_at,0.0,TRBC1
223390_at,0.0,ARRDC1-AS1
208396_s_at,0.0,PDE1A
229728_at,0.0,
209125_at,0.0,KRT6A
233189_at,0.0,
208395_s_at,2.0,URB1
228060_at,0.0,SLC35F1
213135_at,0.0,TIAM1
39248_at,0.0,AQP3
203528_at,0.0,SEMA4D
224138_at,0.0,CBX2
206896_s_at,0.0,GNG7
226960_at,0.0,CXCL17
210817_s_at,0.0,CALCOCO2
1563828_at,0.0,
212743_at,0.0,RCHY1
216455_at,0.0,LOC101927181
207875_at,0.0,DKK3
1554951_at,0.0,
203174_s_at,0.0,ARFRP1
232327_at,0.0,THSD7B
231965_at,0.0,PCED1A
228762_at,0.0,LFNG
242115_at,0.0,
232452_at,0.0,GCSAML-AS1
1559523_at,0.0,
1555550_at,0.0,ZACN
226894_at,0.0,SLC35A3
1553527_at,0.0,NLRP9
1570024_at,0.0,
222330_at,0.0,
206774_at,0.0,FRMPD1
1568661_at,0.0,
243697_at,0.0,MOXD1
213040_s_at,0.0,NPTXR
236723_at,0.0,
216409_at,0.0,ACSL6
224823_at,0.0,MYLK
1560257_at,0.0,LOC101928988
206943_at,0.0,TGFBR1
223221_at,0.0,SCO1
228328_at,0.0,KLHL28
232476_at,0.0,
239953_at,0.0,ENTPD6
202021_x_at,0.0,EIF1
203241_at,0.0,UVRAG
1553046_s_at,0.0,GAL3ST2
1553336_a_at,0.0,MIER3
205400_at,0.0,WAS
206022_at,0.0,NDP
230133_at,0.0,RC3H2
1560714_at,0.0,FLJ37035
1566442_at,0.0,
220901_at,0.0,GPR157
223464_at,0.0,OSBPL5
205255_x_at,0.0,TCF7
236642_at,0.0,C5orf63
1554250_s_at,0.0,STAG3L2///STAG3L3///TRIM73
228728_at,0.0,CPED1
214366_s_at,0.0,ALOX5
205229_s_at,0.0,COCH
241649_at,2.0,
1560095_s_at,0.0,
229740_at,0.0,SMIM5
236409_at,0.0,
235595_at,0.0,ARHGEF2
235480_at,0.0,LOC100506472
215642_at,0.0,
235144_at,0.0,RASEF
231018_at,0.0,PALM3
205589_at,0.0,MYL3
220384_at,0.0,NME8
231325_at,0.0,UNC5D
1556387_at,0.0,LOC100507389
243280_at,0.0,
216921_s_at,0.0,KRT35
220727_at,0.0,KCNK10
232779_at,0.0,
1554077_a_at,0.0,TMEM53
222001_x_at,0.0,LINC00623///LINC00869
216019_x_at,0.0,MIR6716///PHLDB1
237344_at,0.0,LINC01539
223403_s_at,0.0,POLR1B
223993_s_at,2.0,CNIH4
223775_at,0.0,HHIP
213231_at,0.0,DMWD
237090_at,0.0,LOC100506113
208373_s_at,0.0,P2RY6
1557777_at,0.0,PDE6B
209359_x_at,0.0,LOC101928269///LOC100506403///RUNX1
1569978_x_at,0.0,LOC101928902
1565838_at,0.0,LOC101929162
210070_s_at,0.0,CHKB-CPT1B///CPT1B
1554043_a_at,0.0,
211020_at,0.0,GCNT2
1566032_at,0.0,
238898_at,0.0,FOXP4-AS1
227185_at,0.0,FNDC10
217012_at,0.0,
219249_s_at,0.0,FKBP10
244494_at,0.0,
213744_at,0.0,ATRNL1
214184_at,0.0,NPFF
1557914_s_at,0.0,ERVFH21-1
230034_x_at,0.0,MRPL41
1570143_at,0.0,
229927_at,0.0,LEMD1
220339_s_at,0.0,TPSG1
223748_at,0.0,SLC4A11
209135_at,0.0,ASPH
1554308_s_at,0.0,GABRA2
224053_s_at,0.0,SLC4A9
215404_x_at,0.0,FGFR1
1569590_at,0.0,DOCK5
213882_at,0.0,TM2D1
220289_s_at,0.0,AIM1L
1561844_at,0.0,
235064_s_at,0.0,C20orf196
234326_at,0.0,
1566844_at,0.0,PER4
40016_g_at,0.0,MAST4
1566157_x_at,0.0,
241774_at,0.0,PSMA3-AS1
211689_s_at,0.0,TMPRSS2
232414_at,0.0,HEATR1
1553931_at,0.0,OSTCP1
1555135_at,0.0,
207834_at,0.0,FBLN1
236347_at,0.0,MMAA
203153_at,0.0,IFIT1
230100_x_at,0.0,PAK1
244202_at,0.0,
231825_x_at,0.0,ATF7IP
1557164_a_at,0.0,
233137_at,0.0,
236768_at,0.0,LINC01233
222345_at,0.0,EMC10
216223_at,2.0,CPN2
210251_s_at,2.0,RUFY3
227148_at,0.0,PLEKHH2
215147_at,0.0,
236488_s_at,0.0,
230335_at,2.0,C9orf50
230639_at,0.0,ICA1
226603_at,0.0,SAMD9L
217441_at,0.0,USP33
1563055_at,0.0,
238978_at,0.0,
228210_at,0.0,NXPH3
238760_at,2.0,YARS
230069_at,0.0,SFXN1
224618_at,0.0,PTBP3
244207_at,0.0,
213874_at,0.0,SERPINA4
208987_s_at,1.0,KDM2A
215777_at,0.0,
220843_s_at,0.0,DCAF13
1552340_at,0.0,SP7
1557169_x_at,0.0,HCG11
1561132_at,0.0,DHX35
210178_x_at,0.0,SRSF10
230665_at,0.0,GUCY1A2
229658_at,0.0,BAZ1B
204250_s_at,0.0,CEP164
214936_at,0.0,LRCH1
1559119_at,0.0,
204961_s_at,0.0,NCF1C///NCF1B///NCF1
202506_at,0.0,SSFA2
1557726_at,0.0,ARMCX4
243216_x_at,0.0,
220180_at,0.0,CCDC68
1557877_s_at,0.0,LINC01020
207476_at,0.0,LOC100507630
231093_at,0.0,FCRL3
204889_s_at,0.0,NEURL1
201431_s_at,0.0,DPYSL3
231503_at,0.0,LOC102546299
239852_at,0.0,MMAA
243149_at,0.0,
236010_at,0.0,
206995_x_at,0.0,SCARF1
228451_at,0.0,FAM229A
217330_at,0.0,DISC1
231632_at,0.0,ERICH4
35846_at,0.0,THRA
1561795_at,0.0,LINC01393
220720_x_at,0.0,MZT2B
227931_at,0.0,INO80D
232269_x_at,0.0,METRN
220006_at,0.0,EFCC1
217315_s_at,0.0,KLK13
225545_at,0.0,LOC101930123///EEF2K
201880_at,0.0,ARIH1
1554512_a_at,0.0,CEP89
227641_at,0.0,FBXL16
217443_at,0.0,LOC101927792
235858_at,0.0,CREBBP
241455_at,1.0,C6orf132
242645_at,0.0,
1568902_at,0.0,
226188_at,0.0,LGALSL
1560108_at,0.0,LOC401433///NUB1
216571_at,0.0,SMPD1
217930_s_at,0.0,TOLLIP
224322_at,0.0,ARID4B
229730_at,0.0,SMTNL2
215102_at,0.0,DPY19L1P1
239748_x_at,0.0,OCIAD1
223985_at,0.0,FSD1L
1563833_at,0.0,INPP4B
201834_at,0.0,PRKAB1
242457_at,0.0,
240941_at,0.0,
201748_s_at,0.0,SAFB
211792_s_at,0.0,CDKN2C
230295_at,0.0,CAPN15
220036_s_at,0.0,LMBR1L
210896_s_at,0.0,ASPH
242518_at,0.0,RAD51-AS1
227817_at,0.0,PRKCB
224472_x_at,0.0,SDF4
202153_s_at,0.0,NUP62
225270_at,0.0,NEO1
212181_s_at,0.0,NUDT4P1///NUDT4P2///NUDT4
217354_s_at,0.0,HPS1
205458_at,0.0,MC1R
239493_at,2.0,RPL7
238430_x_at,0.0,SLFN5
220230_s_at,0.0,CYB5R2
229323_at,1.0,LINC00959
234987_at,0.0,SAMHD1
1570452_at,0.0,
231964_at,0.0,BICD1
241580_at,0.0,ZNF518B
206892_at,0.0,AMHR2
233440_at,0.0,
208058_s_at,0.0,MGAT3
222838_at,0.0,SLAMF7
223542_at,0.0,SLF1
244522_at,0.0,
231244_at,0.0,CASD1
1559686_a_at,0.0,LOC100506379
226810_at,0.0,OGFRL1
1557615_a_at,0.0,ARHGAP19
225462_at,0.0,TMEM128
1566709_at,0.0,
242485_at,0.0,
1557348_at,0.0,
235109_at,0.0,ZBED3
208499_s_at,0.0,DNAJC3
1552819_at,0.0,LINC00205
213914_s_at,0.0,SPTBN1
207445_s_at,0.0,CCR9
210776_x_at,0.0,TCF3
205586_x_at,0.0,VGF
231781_s_at,0.0,LRRC2
239042_at,0.0,TSR1
244255_at,0.0,LOC286114
223254_s_at,0.0,G2E3
241139_at,0.0,
224244_s_at,0.0,APOA5
234754_at,0.0,SLC37A1
220987_s_at,0.0,NUAK2///AKIP1
239393_at,0.0,
1561917_at,0.0,
229362_at,0.0,PUS10
1556864_at,0.0,TCTN1
208079_s_at,0.0,AURKA
234063_at,2.0,
244807_at,0.0,SNORD65///SNORD49B///LRRC75A-AS1///SNORD49A
218585_s_at,0.0,DTL
222859_s_at,0.0,DAPP1
214273_x_at,0.0,NPRL3
200663_at,0.0,CD63
200652_at,0.0,SSR2
1554380_at,0.0,NEK11
209197_at,0.0,SYT11
1568784_at,0.0,LOC102725116
38290_at,0.0,RGS14
206597_at,0.0,NRL
1565771_at,0.0,DKFZp434E1119
239052_at,0.0,
1569362_at,0.0,ALCAM
220765_s_at,0.0,LIMS2
1553845_x_at,0.0,C10orf67
226229_s_at,0.0,SSU72
1553318_at,0.0,RIBC1
216665_s_at,0.0,LOC101929148
211876_x_at,0.0,PCDHGA3///PCDHGA5///PCDHGA6///PCDHGA10///PCDHGA11///PCDHGA12///PCDHGC3
232317_at,2.0,PLXNA4
1566473_a_at,0.0,LOC100996506
230110_at,0.0,MCOLN2
243602_at,0.0,MGC40069
236754_at,0.0,PPP1R2
207864_at,0.0,SCN7A
231872_at,0.0,LRRCC1
216344_at,2.0,NPHP4
200637_s_at,0.0,PTPRF
1562017_at,0.0,LOC100130654
220432_s_at,0.0,CYP39A1
214882_s_at,2.0,MIR636///SRSF2
226629_at,0.0,SLC43A2
1554383_a_at,2.0,TRAM2
1561146_at,0.0,VPS35
225788_at,0.0,RRP36
243416_at,0.0,
221073_s_at,0.0,NOD1
242153_at,0.0,LARP1B
231990_at,0.0,MIR6125///USP15
1553508_at,0.0,MDS2
1557585_at,0.0,ATP6V1H
215953_at,0.0,SMG7-AS1
1559745_at,0.0,
237330_at,0.0,
209014_at,0.0,MAGED1
1569647_at,0.0,LOC643623
235210_s_at,0.0,SBSPON
214151_s_at,0.0,DYX1C1-CCPG1///CCPG1
225877_at,0.0,TYSND1
221540_x_at,0.0,GTF2H2C_2///GTF2H2C///GTF2H2B///GTF2H2
232456_at,0.0,C10orf71
213429_at,0.0,BICC1
244093_at,0.0,
203106_s_at,0.0,VPS41
207661_s_at,0.0,SH3PXD2A
213956_at,0.0,CEP350
220177_s_at,0.0,TMPRSS3
214913_at,0.0,ADAMTS3
1564074_at,0.0,
236402_at,1.0,BRAF
213321_at,0.0,BCKDHB
232881_at,0.0,GNAS-AS1
1553044_at,0.0,GJA10
228908_s_at,0.0,LOC642852
1559971_at,0.0,BSDC1
238321_at,0.0,CD37
242985_x_at,0.0,RNF180
221599_at,0.0,AAMDC
1552470_a_at,0.0,ABHD11
234142_at,0.0,
1555330_at,0.0,GCLC
240384_at,0.0,
1569110_x_at,0.0,LOC728613
233267_at,0.0,
1562275_at,0.0,
214998_at,0.0,AAK1
235522_at,0.0,CLEC2D
214599_at,0.0,IVL
202007_at,0.0,NID1
1560337_at,0.0,LINC01289
235024_at,0.0,JADE1
1567361_at,1.0,BDNF-AS
242168_at,0.0,NDUFS7
239279_at,0.0,LOC730102
202165_at,0.0,PPP1R2
209231_s_at,0.0,DCTN5
212068_s_at,0.0,PRRC2B
224390_s_at,0.0,RGS8
226387_at,0.0,RSBN1L
232343_at,0.0,DCTN5
239716_at,0.0,
209518_at,0.0,SMARCD1
210534_s_at,0.0,B9D1
227971_at,0.0,NRK
227987_at,0.0,VPS13A
45687_at,0.0,PRR14
214083_at,0.0,PPP2R5C
240528_s_at,0.0,EXOC4
1555659_a_at,0.0,TREML1
1559287_at,0.0,
205680_at,0.0,MMP10
235973_at,0.0,TRIP11
215886_x_at,0.0,USP12
1552604_at,0.0,LINC00308
218332_at,0.0,BEX1
240730_at,0.0,
234165_at,0.0,PTGDR
221248_s_at,0.0,WHSC1L1
208044_s_at,0.0,PPARD
1562789_at,0.0,ZNF229
1554306_at,0.0,ITPKB
222007_s_at,0.0,FKBP8
218218_at,1.0,APPL2
242498_x_at,0.0,
1554719_at,0.0,NDUFA10
208127_s_at,0.0,SOCS5
205459_s_at,0.0,NPAS2
239750_x_at,0.0,VAPA
225709_at,0.0,ARL6IP6
227879_at,0.0,ALKBH7
1555647_a_at,0.0,FOXP2
232663_s_at,0.0,UBAP1L
232416_at,0.0,CELF5
1560506_at,0.0,LOC101928161
203225_s_at,0.0,RFK
238858_at,0.0,TIFA
236525_at,0.0,FBXO36
213232_at,0.0,FAM234B
241754_at,0.0,SCAI
34697_at,0.0,LRP6
240470_at,0.0,
216050_at,0.0,
240365_at,0.0,MIR924HG
1552998_at,0.0,DEFB125
228036_s_at,0.0,FBXO2
234271_at,0.0,OTOP2
238137_at,0.0,
236128_at,0.0,ZNF91
214297_at,0.0,CSPG4
210103_s_at,0.0,FOXA2
227314_at,0.0,ITGA2
213371_at,0.0,LDB3
236185_at,0.0,NHLRC2
1554686_at,0.0,STAU2
214740_at,0.0,UPK3BL///POLR2J3///POLR2J2///POLR2J
206664_at,0.0,SI
53968_at,0.0,INTS5
230012_at,0.0,LINC00324
228507_at,0.0,PDE3A
1556081_at,0.0,
244013_at,0.0,
223457_at,0.0,COPG2
234164_at,0.0,
225671_at,0.0,SPNS2
215563_s_at,0.0,MST1L
209770_at,0.0,BTN3A1
1560292_a_at,0.0,TMCO4
222754_at,0.0,TRNT1
1564536_at,0.0,ASB10
227638_at,0.0,EPG5
209140_x_at,0.0,HLA-B
203548_s_at,0.0,LPL
222107_x_at,0.0,LZTS1
1554560_at,0.0,PGM5
210172_at,0.0,SF1
1555746_at,0.0,CD79B
1570465_at,0.0,
231391_at,0.0,CTXN3
200635_s_at,0.0,PTPRF
236958_at,0.0,LOC100506473
236966_at,0.0,ARMC8
209395_at,0.0,CHI3L1
1552691_at,0.0,ARL11
1559748_at,0.0,ADAMTSL3
201243_s_at,0.0,ATP1B1
208077_at,0.0,C9orf38
209249_s_at,0.0,GHITM
1564021_at,0.0,LOC100130456
1552701_a_at,0.0,CARD16
226054_at,2.0,BRD4
215818_at,0.0,NUDT7
222968_at,0.0,
222004_s_at,0.0,DOCK6
1558826_at,0.0,ZNF831
206665_s_at,0.0,BCL2L1
215890_at,2.0,GM2A
1558275_at,0.0,
206697_s_at,0.0,HP
238577_s_at,0.0,TSHZ2
207698_at,0.0,LINC01558
244604_at,0.0,
216271_x_at,0.0,SYDE1
227592_at,0.0,ALDH16A1
225924_at,2.0,FNIP2
222335_at,0.0,
212201_at,0.0,ANKLE2
1562736_at,0.0,LHX9
241270_at,0.0,
224805_s_at,1.0,FAM219B
209577_at,0.0,PCYT2
233579_at,0.0,
228339_at,0.0,ECSCR
221218_s_at,0.0,TPK1
220073_s_at,0.0,PLEKHG6
204365_s_at,0.0,REEP1
238629_x_at,0.0,
224599_at,0.0,CGGBP1
202322_s_at,0.0,GGPS1
1569034_a_at,0.0,LOC440864///MSH6
244364_at,0.0,MYO3A
238973_s_at,0.0,
211011_at,0.0,COL19A1
203965_at,0.0,USP20
210939_s_at,0.0,GRM1
238108_at,0.0,
205171_at,0.0,PTPN4
205401_at,0.0,AGPS
1556704_s_at,0.0,LOC101929583///LOC101928195///LOC100996643///LOC100133920///LOC286297
224456_s_at,0.0,FOXD2-AS1
219565_at,0.0,CYP20A1
1566824_at,0.0,
229125_at,0.0,KANK4
1561303_at,0.0,LINC01568
234813_at,0.0,TMEM108
203566_s_at,0.0,AGL
1562282_at,0.0,ZNF568
211900_x_at,0.0,CD6
242205_at,0.0,
239688_at,0.0,SMC1A
230251_at,0.0,LINC00473
236685_at,0.0,
223492_s_at,2.0,LRRFIP1
207365_x_at,0.0,USP34
1552474_a_at,0.0,GAMT
235596_at,1.0,
204970_s_at,0.0,MAFG
240910_at,0.0,
229144_at,0.0,KAZN
